ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Norte,PA,1502756,Interior,Estadual,Urbana,189.913226,207.562896,Feminino,Preta,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2917409,Interior,Municipal,Urbana,278.06503,362.552321,Masculino,Branca,Maio,2003,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2304251,Interior,Municipal,Urbana,299.445497,305.182815,Feminino,Parda,Abril,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3513801,Interior,Estadual,Urbana,281.929609,269.754178,Feminino,Parda,Maio,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4105706,Interior,Estadual,Urbana,283.191798,292.752697,Feminino,Parda,Outubro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Sim,Somente continuar estudando
2017,Sudeste,MG,3143104,Interior,Estadual,Urbana,372.714822,289.83495,Feminino,Branca,Maio,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4211306,Interior,Municipal,Urbana,355.377381,290.911603,Feminino,Branca,Dezembro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,RS,4315305,Interior,Estadual,Urbana,264.396477,246.790088,Feminino,Branca,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,145.940679,256.637757,Masculino,Branca,Outubro,2001,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,SE,2807204,Interior,Municipal,Urbana,213.208187,226.490609,Masculino,Parda,Dezembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,AL,2704302,Capital,Estadual,Urbana,266.26888,170.349896,Masculino,Branca,Fevereiro,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3510302,Interior,Municipal,Urbana,296.507974,273.976396,Feminino,Branca,Novembro,2002,"Sim, três","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2910800,Interior,Estadual,Urbana,369.252314,298.124173,Feminino,Preta,Setembro,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,309.816823,385.216157,Masculino,Parda,Junho,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Norte,AM,1304104,Interior,Estadual,Urbana,188.789982,211.662487,Feminino,Branca,Novembro,1999,"Sim, um",Nunca estudou,Nunca estudou,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Sul,SC,4209102,Interior,Municipal,Urbana,197.776205,262.26332,Masculino,Branca,Agosto,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,PE,2603108,Interior,Estadual,Urbana,226.356273,180.136195,Feminino,Parda,Março,2002,Não tem,Nunca estudou,Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,BA,2918001,Interior,Estadual,Urbana,324.835604,340.950887,Feminino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2304400,Capital,Federal,Urbana,356.348622,374.780165,Masculino,Branca,Dezembro,2002,"Sim, dois", ,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,AM,1302603,Capital,Estadual,Urbana,339.790587,336.866611,Masculino,Branca,Dezembro,2002,"Sim, dois",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2309607,Interior,Municipal,Urbana,194.431102,260.894796,Masculino,Parda,Outubro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2707107,Interior,Municipal,Rural,189.812735,151.470641,Masculino,Branca,Janeiro,2000,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos", ,Sim,Somente continuar estudando
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,154.918693,169.234341,Feminino,Branca,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Somente trabalhar
2017,Norte,PA,1506807,Interior,Municipal,Rural,245.841363,249.407749,Feminino,Não quero declarar,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2108603,Interior,Municipal,Urbana,329.950417,284.292834,Feminino,Parda,Março,2003,Não tem,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,MG,3106705,Interior,Municipal,Urbana,309.757983,332.716773,Feminino,Parda,Fevereiro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3501608,Interior,Estadual,Urbana,258.757947,287.43001400000003,Masculino,Parda,Abril,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Norte,PA,1500305,Interior,Municipal,Rural,213.193918,227.854326,Feminino,Parda,Abril,2000,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,AM,1301407,Interior,Estadual,Urbana,212.51368,284.835157,Masculino,Parda,Outubro,2000,Não tem,Nunca estudou,Nunca estudou,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1504422,Interior,Municipal,Urbana,293.716504,223.193633,Feminino,Parda,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2707206,Interior,Municipal,Rural,219.443544,233.330657,Feminino,Parda,Maio,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,243.63278,197.698459,Feminino,Indígena,Julho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2309706,Interior,Municipal,Urbana,198.753782,180.653311,Masculino,Branca,Abril,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Ainda não sei
2017,Nordeste,BA,2926608,Interior,Municipal,Urbana,265.284031,239.775824,Feminino,Branca,Março,2003,"Sim, um",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3547809,Interior,Estadual,Urbana,211.279038,223.732714,Feminino,Não quero declarar,Setembro,2003,"Sim, dois",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PB,2514503,Interior,Estadual,Urbana,157.81451,254.853618,Masculino,Parda,Novembro,1998 ou antes,Não tem, ,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5002704,Capital,Estadual,Urbana,274.191746,274.937129,Masculino,Branca,Maio,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5003207,Interior,Estadual,Urbana,241.888965,253.5985,Feminino,Preta,Março,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2211100,Interior,Municipal,Urbana,178.270841,206.76984,Masculino,Não quero declarar,Janeiro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,304.142757,233.944857,Feminino,Branca,Maio,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3548708,Interior,Estadual,Urbana,339.003964,290.788081,Masculino,Branca,Junho,2003,"Sim, dois",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Municipal,Urbana,311.361035,276.727137,Feminino,Parda,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3301900,Interior,Municipal,Urbana,193.958511,269.479187,Feminino,Parda,Junho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PE,2608503,Interior,Municipal,Urbana,197.522996,229.578437,Feminino,Parda,Julho,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2606606,Interior,Estadual,Urbana,323.231781,277.830619,Feminino,Indígena,Setembro,2002,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5205513,Interior,Estadual,Urbana,272.314495,271.742938,Feminino,Parda,Dezembro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3127701,Interior,Estadual,Urbana,208.24119,209.280635,Masculino,Parda,Agosto,2002,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2902807,Interior,Municipal,Rural,260.773978,198.933344,Feminino,Parda,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3525904,Interior,Estadual,Urbana,267.322486,239.262621,Feminino,Branca,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,RN,2405801,Interior,Estadual,Urbana,259.684287,186.576612,Feminino,Branca,Novembro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental", , , , , 
2017,Nordeste,RN,2408102,Capital,Estadual,Urbana,223.954588,192.640315,Feminino,Amarela,Novembro, ,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,305.889272,276.152452,Feminino,Não quero declarar,Junho,2003,Não tem,Completou a Faculdade,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611408,Interior,Municipal,Urbana,231.295228,284.050876,Feminino,Preta,Abril,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Sudeste,MG,3127008,Interior,Estadual,Urbana,232.639506,210.115834,Masculino,Parda,Março,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Somente continuar estudando
2017,Sudeste,SP,3510500,Interior,Municipal,Urbana,292.807298,307.667788,Feminino,Branca,Fevereiro,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3538709,Interior,Estadual,Urbana,274.861021,263.646823,Masculino,Branca,Julho,2002,Não tem,Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522505,Interior,Estadual,Urbana,180.610436,142.821639,Masculino,Branca,Novembro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Sim,Somente continuar estudando
2017,Sudeste,MG,3157807,Interior,Municipal,Urbana,261.345682,311.25764,Masculino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,218.923958,203.476943,Masculino,Preta,Agosto,2002,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3119401,Interior,Estadual,Urbana,259.761197,297.721916,Masculino,Parda,Janeiro,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio", ,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2301000,Interior,Municipal,Urbana,277.786203,258.285184,Feminino,Parda,Setembro,2003,"Sim, um",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,RO,1100049,Interior,Estadual,Urbana,253.52865,256.249361,Feminino,Parda,Abril,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,156.799856,174.095017,Masculino,Branca,Abril,2003,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2102200,Interior,Municipal,Rural,201.059935,257.035878,Feminino,Parda,Maio,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3113909,Interior,Estadual,Urbana,253.433504,215.845915,Feminino,Parda,Outubro,2001,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522307,Interior,Estadual,Urbana,225.121741,184.22539,Masculino,Branca,Setembro,2002,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4300604,Interior,Municipal,Urbana,289.364238,231.233241,Masculino,Branca,Abril,2002,"Sim, dois",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3538709,Interior,Estadual,Urbana,261.005646,265.649557,Masculino,Branca,Março,2003,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
